radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,460,1,5835292,24342413332,-1,121.6038,31.1765,1000,24,1,1736828691,1742472618,0
NR,460,1,5835292,24357789718,-1,121.6114,31.1733,983,29,1,1736828711,1742518385,0
NR,460,1,5835292,24342413318,-1,121.6069,31.1739,896,50,1,1736828751,1742473266,0
NR,460,1,5835292,24341626903,-1,121.606,31.1802,1000,10,1,1736828761,1742472974,0
NR,460,1,5835292,24342413317,-1,121.6107,31.1739,523,50,1,1736828771,1742473083,0
NR,460,1,5835292,24342413575,-1,121.6119,31.1739,964,49,1,1736828781,1742473266,0
NR,460,1,5835292,24342446100,-1,121.6088,31.1796,1000,17,1,1736828791,1742472618,0
NR,460,1,5835292,24342446099,-1,121.6096,31.1823,1000,15,1,1736828821,1742472618,0
NR,460,1,5835292,24342446354,-1,121.6106,31.1842,1000,18,1,1736828841,1742472618,0
NR,460,1,5835292,24393723909,-1,121.6093,31.1861,1000,15,1,1736828851,1742472974,0
NR,460,1,5835292,24392957961,-1,121.609,31.1854,1000,5,1,1736828851,1736863023,0
NR,460,1,5835292,24396828680,-1,121.6094,31.1867,1000,9,1,1736828861,1736863023,0
NR,460,1,6069760,24848392213,-1,121.6094,31.1874,1000,14,1,1736828871,1742472974,0
NR,460,1,5835292,24396197890,-1,121.6096,31.1876,1000,6,1,1736828941,1742472974,0
NR,460,1,5835292,24390967572,-1,121.6103,31.1876,1000,5,1,1736828941,1736863023,0
NR,460,1,5835292,24390967571,-1,121.6102,31.1876,1000,10,1,1736828941,1742472974,0
NR,460,0,1448126,13414043761,-1,121.6109,31.1873,1000,10,1,1736828941,1736863023,0
NR,460,1,5835292,24347481095,-1,121.611,31.1872,1000,8,1,1736828971,1736863023,0
NR,460,1,5835292,24353436680,-1,121.6101,31.188,1000,1,1,1736828971,1736828971,0
NR,460,1,5835292,24390967316,-1,121.6106,31.1873,1000,3,1,1736829014,1736863023,0
NR,460,1,5835292,24358821893,-1,121.6111,31.1868,1000,8,1,1736829081,1742472622,0
NR,460,1,6069760,24848240691,-1,121.6118,31.1861,1000,12,1,1736829171,1736863024,0
NR,460,1,5835292,24341201932,-1,121.6115,31.1864,1000,18,1,1736829171,1742472622,0
NR,460,1,5835292,24392667396,-1,121.6125,31.1857,1000,15,1,1736829211,1742472622,0
NR,460,1,5835292,24342511880,-1,121.6118,31.1861,1000,10,1,1736829241,1742472622,0
NR,460,1,5835292,24392667141,-1,121.6113,31.1868,1000,3,1,1736829361,1736863024,0
NR,460,1,5835292,24342511622,-1,121.6113,31.1869,1000,3,1,1736829361,1736863024,0
NR,460,0,1448126,13161029633,-1,121.6055,31.1795,1134,45,1,1736829381,1742518621,0
NR,460,1,5835292,24368410632,-1,121.6118,31.1872,1000,1,1,1736833742,1736833742,0
NR,460,11,5835292,24353440918,-1,121.6118,31.1864,1000,3,1,1736833882,1742472622,0
NR,460,11,5835292,24341201932,-1,121.6111,31.1868,1000,1,1,1736833882,1736833882,0
NR,460,1,5835292,24342421768,-1,121.6101,31.1735,614,49,1,1736833912,1742473266,0
NR,460,1,5835292,24342421510,-1,121.6112,31.176,1145,30,1,1736833952,1742473266,0
NR,460,1,5835292,24392957960,-1,121.6108,31.1831,1000,14,1,1736834102,1742472618,0
NR,460,1,5835292,24342421523,-1,121.612,31.1846,1000,6,1,1736834142,1742472618,0
NR,460,1,5835292,24342446355,-1,121.6076,31.1758,824,32,1,1736834272,1742472630,0
NR,460,1,5835292,24342413576,-1,121.6056,31.1735,1025,50,1,1736834422,1742473266,0
NR,460,1,5835292,24342413333,-1,121.5931,31.1732,1075,44,1,1736834622,1742473265,0
NR,460,1,5835292,24362967172,-1,121.6023,31.1704,784,50,1,1736834922,1742473266,0
NR,460,1,5835292,24362967174,-1,121.6053,31.1708,1546,23,1,1736834962,1742518385,0
NR,460,1,5835292,24347530242,-1,121.6117,31.1731,996,50,1,1736841668,1742473266,0
NR,460,0,1448126,13161029653,-1,121.6082,31.1724,1000,21,1,1736841712,1742518385,0
NR,460,1,5835292,24342421525,-1,121.6113,31.1736,1000,14,1,1736841793,1742472604,0
NR,460,1,5835292,24393769236,-1,121.6126,31.1747,500,50,1,1736841863,1742472692,0
NR,460,0,1448126,13158273027,-1,121.6116,31.1751,1000,24,1,1736841873,1742518621,0
NR,460,0,1448112,13154402305,-1,121.6136,31.1746,500,29,1,1736841883,1742518385,0
NR,460,1,5835292,24358797576,-1,121.6145,31.1747,741,50,1,1736841913,1742473083,0
NR,460,0,1448112,13165289492,-1,121.6163,31.1757,500,41,1,1736841943,1742473157,0
NR,460,1,5835292,24358797319,-1,121.6184,31.1754,1449,50,1,1736841953,1742473266,0
NR,460,1,5835292,24393769235,-1,121.6172,31.1757,764,50,1,1736841983,1742473266,0
NR,460,0,1448126,13156028437,-1,121.6158,31.1751,1000,22,1,1736841983,1742518385,0
NR,460,1,5835292,24358797574,-1,121.6183,31.1752,673,50,1,1736841993,1742473266,0
NR,460,0,1448126,13154766873,-1,121.6171,31.175,618,25,1,1736842013,1742518385,0
NR,460,1,5835286,24350494727,-1,121.6204,31.1764,1000,23,1,1736842043,1742518385,0
NR,460,0,1448126,13154766871,-1,121.6203,31.176,1000,15,1,1736842043,1742472612,0
NR,460,1,5835286,24372364308,-1,121.6198,31.1761,1012,50,1,1736842443,1742473266,0
NR,460,0,1448126,13157982210,-1,121.6187,31.176,1633,23,1,1736842474,1742518385,0
NR,460,0,1448112,13413998714,-1,121.615,31.1748,1301,23,1,1736842483,1742518385,0
NR,460,0,1448126,13164003330,-1,121.6146,31.1743,1217,39,1,1736842523,1742473154,0
NR,460,1,5835286,24347530264,-1,121.6186,31.1839,3922,21,1,1736842563,1742518385,0
NR,460,0,1448126,13313818644,-1,121.6208,31.1765,1000,22,1,1736842563,1742518385,0
NR,460,11,1731073,7197552898,-1,106.0691,30.7981,1000,1,1,1737000296,1737000296,0
NR,460,11,1731073,7199371520,-1,106.0691,30.7981,1000,1,1,1737000304,1737000304,0
NR,460,11,1731072,7200542976,-1,106.0703,30.7977,1000,3,1,1737000314,1737023461,0
NR,460,11,1731073,7199330562,-1,106.0717,30.7971,1000,3,1,1737000324,1737023461,0
NR,460,11,1731073,7199351042,-1,106.0734,30.7963,1000,5,1,1737000354,1737023461,0
NR,460,11,1731073,7199994114,-1,106.0743,30.796,1000,1,1,1737000385,1737000385,0
NR,460,0,2622290,38700597251,-1,106.0772,30.7949,1000,2,1,1737000455,1737023462,0
NR,460,0,2622290,38701334529,-1,106.0776,30.7946,1000,2,1,1737000474,1737023461,0
NR,460,0,2622290,38700597250,-1,106.0785,30.7941,1000,3,1,1737000484,1737023462,0
NR,460,0,2622290,38701166598,-1,106.0783,30.7942,1000,1,1,1737000494,1737000494,0
NR,460,0,2622290,38701219846,-1,106.0801,30.7934,1000,6,1,1737000504,1737023462,0
NR,460,0,2622290,38701219843,-1,106.0797,30.7936,1000,1,1,1737000594,1737000594,0
NR,460,0,2622290,38701219842,-1,106.0822,30.7927,1000,2,1,1737000624,1737023462,0
NR,460,0,2622290,38844817414,-1,106.0818,30.7927,1000,1,1,1737000712,1737000712,0
NR,460,0,2622290,38701707267,-1,106.0818,30.7927,1000,1,1,1737000714,1737000714,0
NR,460,0,2622290,38701838339,-1,106.0826,30.7931,1000,3,1,1737000744,1737023462,0
NR,460,0,2622290,38701219841,-1,106.0823,30.7944,1000,2,1,1737000792,1737023462,0
NR,460,0,2622290,38701838337,-1,106.0825,30.796,1000,3,1,1737000804,1737023462,0
