radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,208,1,37187,345952326,0,2.4043,49.2151,1000,1,1,1701867766,1701867766,0
NR,208,1,37059,371650624,0,2.6304,49.2048,1000,1,1,1706104924,1706104924,0
NR,208,15,9508,272453038,-1,2.2992,49.059,1415,23,1,1709785804,1742066942,0
NR,208,15,7900,8398179759,-1,-0.4637,46.3112,1559,21,1,1709825371,1747417504,0
NR,208,15,616,8209075631,-1,7.4435,43.7518,3289,34,1,1709882351,1733705221,0
NR,208,16,9508,272453038,-1,2.2844,49.0611,1741,50,1,1709891431,1742066943,0
NR,208,15,9508,272453037,-1,2.3227,49.0619,1205,35,1,1709891461,1742066942,0
NR,208,15,7900,295407023,-1,-0.4546,46.3202,1104,7,1,1709975943,1746969321,0
NR,208,15,9508,8576994733,-1,2.3181,49.0536,2303,50,1,1709988369,1742066942,0
NR,208,15,9508,8293453229,-1,2.3541,49.0238,1057,56,1,1709988389,1711218361,0
NR,208,15,9508,8293453230,-1,2.3508,49.015,1000,30,1,1709988479,1710087122,0
NR,208,15,9508,8293453231,-1,2.3467,49.0231,1000,15,1,1709988489,1710012174,0
NR,208,1,9508,51578847234,-1,2.3641,49.0253,2324,103,1,1709988589,1722705543,0
NR,208,1,9508,51583778817,-1,2.337,49.0381,1642,30,1,1709988649,1722705544,0
NR,208,15,9508,8576994734,-1,2.3501,49.0255,2691,50,1,1709988729,1735674481,0
NR,208,15,9508,8576994735,-1,2.3117,49.0233,1677,65,1,1709988829,1716052623,0
NR,208,15,9508,272453039,-1,2.2932,49.0601,1808,47,1,1709989389,1742066942,0
NR,208,16,9508,272453039,-1,2.2869,49.0599,2011,33,1,1709989451,1736625303,0
NR,208,15,9507,8276315565,-1,2.2221,49.0664,2889,41,1,1709989689,1732404544,0
NR,208,15,9507,8276315566,-1,2.2811,49.0425,6988,45,1,1709989749,1732404544,0
NR,208,15,9507,8276315567,-1,2.1648,49.078,10870,34,1,1709989849,1727566745,0
NR,208,15,9507,8587496877,-1,2.1971,49.0529,968,26,1,1709989879,1732404544,0
NR,208,15,9507,271306158,-1,2.1885,49.061,1000,22,1,1709989899,1714244104,0
NR,208,15,9507,271306157,-1,2.1702,49.076,2049,34,1,1709989939,1728154566,0
NR,208,15,9507,8273513901,-1,2.1662,49.0737,1136,48,1,1709990109,1736625304,0
NR,208,15,9507,8611155373,-1,2.1387,49.0518,4157,26,1,1709990399,1742066944,0
NR,208,1,9506,51578355713,-1,2.1202,49.0832,1000,28,1,1709990529,1710012176,0
NR,208,1,9506,51578273793,-1,2.1102,49.0397,5004,30,1,1709990589,1711233244,0
NR,208,1,9506,51595264019,-1,2.1094,49.0856,1000,17,1,1709990599,1710012177,0
NR,208,1,9506,51576455169,-1,2.1144,49.0856,1000,3,1,1709990609,1710012176,0
NR,208,1,9506,51577520131,-1,2.1138,49.0859,1000,1,1,1709990619,1709990619,0
NR,208,1,9506,51586564121,-1,2.1136,49.086,1000,1,1,1709990629,1709990629,0
NR,208,1,9506,51568263169,-1,2.1131,49.0862,1000,3,1,1709990639,1710012176,0
NR,208,15,9201,6727159213,-1,2.157,49.0212,8049,45,1,1709990649,1716052625,0
NR,208,16,9508,8576994734,-1,2.375,49.0249,1000,7,1,1710059626,1710087121,0
NR,208,1,9508,51578847235,-1,2.3631,49.0272,2146,108,1,1710059633,1722705544,0
NR,208,1,9508,51601555473,-1,2.3889,49.043,2710,18,1,1710059663,1719685202,0
NR,208,1,9508,51567591426,-1,2.351,49.0281,1561,77,1,1710059903,1722705544,0
NR,208,1,9508,51564429313,-1,2.3501,49.0211,1000,33,1,1710060003,1722705543,0
NR,208,1,9508,51583369218,-1,2.3512,49.0062,1000,1,1,1710060973,1710060973,0
NR,208,16,9508,8293453230,-1,2.3528,49.0206,1000,9,1,1710062953,1710087122,0
NR,208,16,9508,8293453229,-1,2.3594,49.0254,1000,4,1,1710063072,1710087122,0
NR,208,15,619,333778351,-1,7.4108,43.7285,1000,21,1,1710065136,1746989768,0
NR,208,15,619,8564673965,-1,7.4573,43.7614,1000,22,1,1710155785,1746989762,0
NR,208,15,209,6965251501,-1,2.5649,49.035,2759,5,1,1710515920,1744059860,0
NR,208,15,9402,275369390,-1,2.5154,48.8466,1319,23,1,1710832673,1732286702,0
NR,208,15,9306,6943821231,-1,2.4915,48.8563,2090,29,1,1710832703,1725877743,0
NR,208,15,9401,279760302,-1,2.497,48.8487,1169,43,1,1710832743,1732790043,0
NR,208,15,9400,6945164718,-1,2.5136,48.842,9522,44,1,1710832793,1725894190,0
NR,208,15,9402,8576322990,-1,2.5108,48.8401,9300,18,1,1710832863,1732286702,0
NR,208,15,9402,275369389,-1,2.5368,48.8511,2494,73,1,1710832883,1725542402,0
NR,208,15,9402,8590036398,-1,2.5062,48.8424,1000,1,1,1710832784,1710832784,0
NR,208,16,9402,275369390,-1,2.5099,48.8428,1000,9,1,1710832794,1721663288,0
NR,208,16,9401,279760302,-1,2.5061,48.8426,1000,1,1,1710832804,1710832804,0
NR,208,15,9402,279055791,-1,2.5233,48.8485,2012,11,1,1710833534,1732133341,0
NR,208,15,9402,8291274159,-1,2.5012,48.8444,8659,13,1,1710833594,1721663288,0
NR,208,15,9402,273059247,-1,2.5132,48.8337,1099,22,1,1710833604,1732810384,0
NR,208,16,9402,279055791,-1,2.5103,48.8427,1000,1,1,1710833784,1710833784,0
NR,208,15,9402,8252738991,-1,2.5088,48.8352,9118,29,1,1710835107,1732887782,0
NR,208,15,9402,273059246,-1,2.5273,48.8323,1849,71,1,1710835540,1725894190,0
NR,208,15,9402,277826989,-1,2.5055,48.8353,8877,33,1,1710835653,1725877743,0
NR,208,16,9402,8252738991,-1,2.5153,48.8331,1000,10,1,1710835986,1710864362,0
NR,208,15,9401,8284720558,-1,2.4984,48.8321,1590,14,1,1710836126,1731687601,0
NR,208,16,9401,8284720558,-1,2.5194,48.8308,1000,1,1,1710836274,1710836274,0
NR,208,16,9400,6945164718,-1,2.5186,48.8299,1000,8,1,1710836277,1725877743,0
NR,208,16,9402,273059247,-1,2.5188,48.8324,1000,14,1,1710836307,1725877743,0
NR,208,15,9306,6943821230,-1,2.4924,48.8375,7932,6,1,1710838364,1721663288,0
NR,208,15,9402,8576322991,-1,2.4463,48.8375,4577,2,1,1710833017,1712312284,0
NR,208,15,9402,8252738989,-1,2.5111,48.8294,9284,21,1,1710836348,1732622582,0
NR,208,1,9402,51582156802,-1,2.5097,48.835,1000,2,1,1710844278,1712312283,0
NR,208,15,9402,273059245,-1,2.5296,48.8403,1708,49,1,1710908880,1725894190,0
NR,208,15,9402,6937709999,-1,2.5357,48.8297,1561,63,1,1710909090,1725894190,0
NR,208,16,9402,273059246,-1,2.5321,48.833,1012,19,1,1710909090,1725894190,0
NR,208,15,9402,6937709997,-1,2.5455,48.8354,1532,21,1,1710909130,1710931984,0
NR,208,16,9402,6937709999,-1,2.543,48.8353,1000,8,1,1710909130,1710931981,0
NR,208,15,9402,6953831855,-1,2.5533,48.8357,2100,12,1,1710909250,1710931984,0
NR,208,16,9402,6937709997,-1,2.5596,48.8358,1000,21,1,1710909250,1710931982,0
NR,208,15,9402,6953831853,-1,2.5691,48.8352,3239,32,1,1710909270,1710931984,0
NR,208,16,9402,6953831853,-1,2.5881,48.834,1000,21,1,1710909330,1710931982,0
NR,208,15,7704,8251182510,-1,2.6032,48.8313,1000,6,1,1710909390,1710931982,0
NR,208,15,7704,8274824622,-1,2.6196,48.8185,7092,48,1,1710909420,1710931984,0
NR,208,15,7704,8326745519,-1,2.6007,48.8266,5567,6,1,1710909450,1710931984,0
NR,208,16,7704,8274824622,-1,2.6152,48.8235,1000,15,1,1710909450,1710931983,0
NR,208,15,7704,8256310703,-1,2.6208,48.808,7513,40,1,1710909460,1710931984,0
NR,208,16,7704,8256310702,-1,2.6212,48.7956,1000,6,1,1710909633,1710931983,0
NR,208,15,7704,8256310702,-1,2.6087,48.7995,7133,8,1,1710909640,1710931984,0
NR,208,15,7705,8253377967,-1,2.6001,48.7782,8152,26,1,1710909760,1734086524,0
NR,208,16,7705,8253377966,-1,2.6104,48.7676,1175,13,1,1710909842,1726062187,0
NR,208,15,7705,8253377966,-1,2.5976,48.7665,3385,38,1,1710909850,1734086524,0
NR,208,15,9402,6953831854,-1,2.5351,48.8126,2320,9,1,1710909225,1725877744,0
NR,208,15,7706,296422831,-1,2.5251,48.8324,1000,1,1,1710910165,1710910165,0
NR,208,15,7706,6615076271,-1,2.5251,48.8324,1000,1,1,1710910165,1710910165,0
NR,208,15,7706,6615076269,-1,2.5251,48.8324,1000,1,1,1710910235,1710910235,0
NR,208,15,7706,296422830,-1,2.5251,48.8324,1000,1,1,1710910265,1710910265,0
NR,208,1,7706,51594985485,-1,2.5251,48.8324,1000,1,1,1710910355,1710910355,0
NR,208,15,7706,6615076270,-1,2.5251,48.8324,1000,1,1,1710910545,1710910545,0
NR,208,1,7706,51574947844,-1,2.5251,48.8324,1000,1,1,1710910715,1710910715,0
NR,208,1,7706,51578306562,-1,2.5251,48.8324,1000,1,1,1710910745,1710910745,0
NR,208,15,7706,6645616046,-1,2.5251,48.8324,1000,1,1,1710910785,1710910785,0
NR,208,1,7706,51580420098,-1,2.5251,48.8324,1000,1,1,1710910845,1710910845,0
NR,208,15,7706,6645616045,-1,2.5251,48.8324,1000,1,1,1710910875,1710910875,0
NR,208,1,7706,51556974606,-1,2.6033,48.7281,1000,7,1,1710910032,1710931984,0
NR,208,1,9409,51559890946,-1,2.5988,48.719,1000,30,1,1710910060,1710931984,0
NR,208,1,9409,51561709571,-1,2.5982,48.7074,1000,21,1,1710910120,1710931985,0
NR,208,1,9409,51561742337,-1,2.5978,48.706,1000,15,1,1710910132,1710931985,0
NR,208,1,9409,51561742338,-1,2.5945,48.6996,1000,15,1,1710910160,1710931985,0
NR,208,15,9104,8261651886,-1,2.5439,48.6229,1000,20,1,1710910701,1710931986,0
NR,208,16,7706,6645616045,-1,2.6288,48.6167,4100,41,1,1710910991,1726062188,0
NR,208,15,7706,6645616047,-1,2.5745,48.6238,3893,61,1,1710926190,1725894186,0
NR,208,15,9409,8306838958,-1,2.5732,48.5888,1000,1,1,1710929090,1710929090,0
NR,208,15,9409,8306838957,-1,2.5732,48.5888,1000,1,1,1710929330,1710929330,0
NR,208,15,9409,8306838959,-1,2.5732,48.5888,1000,1,1,1710929350,1710929350,0
NR,208,15,9409,361401774,-1,2.533,48.7232,15233,27,1,1710929430,1724944944,0
NR,208,15,9409,8329301422,-1,2.5196,48.7331,16526,35,1,1710929590,1724944944,0
NR,208,15,9409,8329301421,-1,2.5218,48.7385,17072,14,1,1710929870,1724944944,0
NR,208,15,9409,336399790,-1,2.5732,48.5888,1000,1,1,1710929950,1710929950,0
NR,208,15,9409,336399789,-1,2.5237,48.7482,18094,31,1,1710930020,1724944944,0
NR,208,15,9409,8416300462,-1,2.5288,48.7528,18522,22,1,1710930220,1720792929,0
NR,208,15,9407,6937546158,-1,2.5732,48.5888,1000,1,1,1710930220,1710930220,0
NR,208,15,9407,6937546157,-1,2.5732,48.5888,1000,1,1,1710930390,1710930390,0
NR,208,15,9407,6937546159,-1,2.5732,48.5888,1000,1,1,1710930450,1710930450,0
NR,208,15,9407,6615109039,-1,2.5732,48.5888,1000,1,1,1710930570,1710930570,0
NR,208,15,9407,6615109037,-1,2.5732,48.5888,1000,1,1,1710930940,1710930940,0
NR,208,15,9406,8602209710,-1,2.5732,48.5888,1000,1,1,1710931030,1710931030,0
NR,208,15,9409,8416300461,-1,2.5475,48.7689,20121,12,1,1710931090,1735227666,0
NR,208,15,9405,8537427374,-1,2.5482,48.7469,17677,5,1,1710931190,1724944945,0
NR,208,15,9405,276975023,-1,2.5529,48.777,20981,15,1,1710931330,1724944945,0
NR,208,15,9405,8324091310,-1,2.5674,48.7929,22699,42,1,1710931350,1725542347,0
NR,208,15,9405,276975022,-1,2.561,48.7905,962,50,1,1710931440,1732622584,0
NR,208,15,9405,279285167,-1,2.5772,48.7975,23211,73,1,1710931610,1725894189,0
NR,208,15,9405,8571145645,-1,2.5787,48.7831,21615,37,1,1710931700,1725894189,0
NR,208,15,9405,8324091309,-1,2.5736,48.7907,22452,14,1,1710931750,1725894189,0
NR,208,15,9402,8374603181,-1,2.5717,48.8072,24284,51,1,1710931800,1725894189,0
NR,208,15,9405,279285166,-1,2.5776,48.7828,21571,41,1,1710931810,1725894189,0
NR,208,15,9402,8374603183,-1,2.5677,48.8046,23999,19,1,1710932010,1725894189,0
NR,208,15,9402,8525286829,-1,2.5595,48.8174,25438,44,1,1710932080,1725894189,0
NR,208,15,9402,6768610735,-1,2.5732,48.5888,1000,1,1,1710932180,1710932180,0
NR,208,15,9402,8525286831,-1,2.5496,48.8213,25916,45,1,1710932240,1725894190,0
NR,208,15,9402,8525286830,-1,2.5376,48.8226,1013,37,1,1710932310,1732622583,0
NR,208,15,9402,8291274158,-1,2.5732,48.5888,1000,1,1,1710932720,1710932720,0
NR,208,15,9402,8590036397,-1,2.5732,48.5888,1000,1,1,1710932720,1710932720,0
NR,208,15,9402,8576322989,-1,2.5732,48.5888,1000,1,1,1710932740,1710932740,0
NR,208,1,9402,51581845506,-1,2.5732,48.5888,1000,1,1,1710933520,1710933520,0
NR,208,1,9506,51581976581,-1,2.2116,49.0616,1000,32,1,1711195313,1711218363,0
NR,208,1,9506,51567050756,-1,2.2028,49.0557,1000,33,1,1711195363,1711218363,0
NR,208,1,9506,51567050757,-1,2.199,49.0537,1000,12,1,1711195404,1711218363,0
NR,208,1,9506,51567050758,-1,2.1787,49.0523,1184,42,1,1711195434,1711218363,0
NR,208,15,9507,328142253,-1,2.1867,49.0522,1097,31,1,1711195474,1742066943,0
NR,208,15,9507,328142254,-1,2.1731,49.0527,986,32,1,1711195494,1742066943,0
NR,208,15,9507,328142255,-1,2.1629,49.0519,1719,43,1,1711195504,1742066943,0
NR,208,15,9507,285216173,-1,2.1278,49.0418,1374,31,1,1711195635,1742066944,0
NR,208,15,9507,285216174,-1,2.1242,49.0397,1001,28,1,1711195665,1742066944,0
NR,208,15,9507,285216175,-1,2.1023,49.035,1000,22,1,1711195686,1742066944,0
NR,208,15,9507,8611155375,-1,2.0908,49.0409,2156,26,1,1711195705,1735428611,0
NR,208,1,9507,51544719361,-1,2.0806,49.0416,1000,7,1,1711195995,1711218364,0
NR,208,15,9506,282496431,-1,1.9818,49.0758,4884,49,1,1711196401,1741479123,0
NR,208,1,9506,51559956481,-1,1.9686,49.074,1000,16,1,1711208993,1711233242,0
NR,208,1,9506,51549814787,-1,2.0377,49.0577,1299,46,1,1711209295,1724176806,0
NR,208,1,9506,51549814786,-1,2.061,49.0526,1000,36,1,1711209315,1724176806,0
NR,208,1,9506,51549814785,-1,2.0558,49.054,1377,45,1,1711209346,1724176806,0
NR,208,1,9506,51600556050,-1,2.0729,49.0467,1000,12,1,1711209366,1711233243,0
NR,208,1,9506,51584172048,-1,2.0776,49.0434,1000,26,1,1711209376,1711233244,0
NR,208,1,9506,51600556048,-1,2.0786,49.0426,1000,11,1,1711209396,1711233244,0
NR,208,1,9506,51551354898,-1,2.1018,49.0351,1805,44,1,1711209416,1711233244,0
NR,208,1,9506,51578273795,-1,2.0981,49.0354,1153,34,1,1711209427,1711233244,0
NR,208,1,9506,51544719361,-1,2.0882,49.0381,1000,6,1,1711209436,1711233244,0
NR,208,1,9506,51577503746,-1,2.0944,49.0362,1000,6,1,1711209456,1711233244,0
NR,208,1,9506,51551354896,-1,2.1311,49.0252,1131,38,1,1711209536,1711233244,0
NR,208,1,9506,51568263170,-1,2.1236,49.0302,1000,6,1,1711209546,1711233244,0
NR,208,15,9508,8572456367,-1,2.168,49.0021,12457,69,1,1711209718,1718473925,0
NR,208,15,9508,8572456365,-1,2.193,49.0004,1478,50,1,1711209840,1716052625,0
NR,208,15,9508,8572456366,-1,2.1937,48.9959,1000,14,1,1711210022,1711233245,0
NR,208,15,9508,6576262574,-1,2.2075,49.014,1963,93,1,1711210344,1716052625,0
NR,208,15,9508,6576262575,-1,2.1963,49.0067,1000,35,1,1711210405,1716052625,0
NR,208,15,9508,8579960239,-1,2.2066,49.0261,1000,10,1,1711210833,1711233245,0
NR,208,15,9508,8576683437,-1,2.2034,49.0284,1000,6,1,1711210853,1711233246,0
NR,208,15,9508,8567705006,-1,2.1921,49.0394,1356,46,1,1711210863,1711233246,0
NR,208,15,9507,8587496878,-1,2.1926,49.0388,1290,38,1,1711210873,1711233246,0
NR,208,15,9507,8587496879,-1,2.1799,49.0518,1125,26,1,1711210965,1732404544,0
NR,208,1,9507,51581976580,-1,2.2438,49.0702,1540,39,1,1711211124,1711233247,0
NR,208,15,615,8257801647,-1,7.1867,43.7294,500,41,1,1711373572,1746033905,0
NR,208,15,208,8253607342,-1,2.5082,49.0471,1000,2,1,1711435157,1728888003,0
NR,208,15,208,8588856750,-1,2.5082,49.0412,1000,8,1,1711596176,1732986662,0
NR,208,15,9401,8284720559,-1,2.4879,48.8384,7613,22,1,1711440378,1739622677,0
NR,208,15,9401,8251428270,-1,2.4897,48.8391,1180,18,1,1711440518,1725877743,0
NR,208,15,9401,8251428271,-1,2.4577,48.8373,5398,3,1,1711441308,1712312284,0
NR,208,15,9401,8251428269,-1,2.4578,48.8373,5409,3,1,1711443990,1712312284,0
NR,208,1,9401,51557924883,-1,2.5053,48.8417,1000,1,1,1711440344,1711440344,0
NR,208,1,9401,51582763009,-1,2.5053,48.8417,1000,1,1,1711440304,1711440304,0
NR,208,1,9400,6945164718,-1,2.5053,48.8417,1000,1,1,1711440424,1711440424,0
NR,208,1,9402,51554336787,-1,2.4448,48.837,4459,2,1,1711447724,1712312284,0
NR,208,1,9402,51582156801,-1,2.5053,48.8417,1000,1,1,1711448914,1711448914,0
NR,208,15,7518,8245857709,-1,2.3856,48.832,1000,3,1,1711603524,1732887782,0
NR,208,15,7518,8245857710,-1,2.3861,48.831,1000,3,1,1711603533,1712312284,0
NR,208,15,7518,8245857711,-1,2.3847,48.8321,1000,4,1,1711603573,1712312284,0
NR,208,15,7512,8389447085,-1,2.3843,48.8324,1000,1,1,1711603623,1711603623,0
NR,208,15,7513,8254573999,-1,2.3843,48.8324,1000,1,1,1711603723,1711603723,0
NR,208,15,7513,8254573998,-1,2.3843,48.8324,1000,1,1,1711603753,1711603753,0
NR,208,15,7519,8560922030,-1,2.3843,48.8324,1000,1,1,1711604393,1711604393,0
NR,208,15,7518,6613978542,-1,2.3843,48.8324,1000,1,1,1711604453,1711604453,0
NR,208,15,7519,6908775855,-1,2.3843,48.8324,1000,1,1,1711605203,1711605203,0
NR,208,15,7512,8380255661,-1,2.3843,48.8324,1000,1,1,1711605233,1711605233,0
NR,208,15,9403,6942330287,-1,2.3843,48.8324,1000,1,1,1711605313,1711605313,0
NR,208,15,9403,278105517,-1,2.3843,48.8324,1000,1,1,1711605323,1711605323,0
NR,208,15,7512,8380255662,-1,2.3843,48.8324,1000,1,1,1711605373,1711605373,0
NR,208,15,9403,6942330285,-1,2.3843,48.8324,1000,1,1,1711605403,1711605403,0
NR,208,15,7545,6886182317,-1,2.3843,48.8324,1000,1,1,1711605573,1711605573,0
NR,208,15,7554,6889131438,-1,2.3843,48.8324,1000,1,1,1711605603,1711605603,0
NR,208,15,9403,8574586285,-1,2.3843,48.8324,1000,1,1,1711605653,1711605653,0
NR,208,15,9401,8573242798,-1,2.3843,48.8324,1000,1,1,1711605713,1711605713,0
NR,208,15,9403,8542260653,-1,2.3843,48.8324,1000,1,1,1711605733,1711605733,0
NR,208,15,9406,295439789,-1,2.3843,48.8324,1000,1,1,1711605753,1711605753,0
NR,208,15,9404,297258413,-1,2.3843,48.8324,1000,1,1,1711605993,1711605993,0
NR,208,15,9404,6920359341,-1,2.3843,48.8324,1000,1,1,1711606073,1711606073,0
NR,208,15,9401,375672239,-1,2.3843,48.8324,1000,1,1,1711606823,1711606823,0
NR,208,15,9400,6614896046,-1,2.3843,48.8324,1000,1,1,1711606963,1711606963,0
NR,208,1,9402,51553812497,-1,2.3843,48.8324,1000,1,1,1711609993,1711609993,0
NR,208,1,9402,51555663889,-1,2.3843,48.8324,1000,1,1,1711609993,1711609993,0
NR,208,1,9402,51560693763,-1,2.3843,48.8324,1000,1,1,1711610033,1711610033,0
NR,208,1,9402,51560693762,-1,2.3843,48.8324,1000,1,1,1711610093,1711610093,0
NR,208,1,9402,51584204818,-1,2.3843,48.8324,1000,1,1,1711612003,1711612003,0
NR,208,1,9402,51544883218,-1,2.3843,48.8324,1000,1,1,1711612003,1711612003,0
NR,208,15,9402,277826990,-1,2.4875,48.8413,7615,9,1,1711616573,1725877743,0
NR,208,1,9402,51554336785,-1,2.3843,48.8324,1000,1,1,1711617703,1711617703,0
NR,208,15,8601,8225754541,-1,0.1476,46.6898,8936,23,1,1712287730,1712312645,0
NR,208,15,8606,8433700269,-1,0.0731,46.7223,1000,1,1,1712288370,1712288370,0
NR,208,15,8601,8213761455,-1,0.0731,46.7223,1000,1,1,1712288420,1712288420,0
NR,208,15,8606,8433700270,-1,0.0731,46.7223,1000,1,1,1712288920,1712288920,0
NR,208,15,8600,8320896431,-1,0.0731,46.7223,1000,1,1,1712289120,1712289120,0
NR,208,16,8601,8225754541,-1,0.1997,46.6673,1000,4,1,1712288168,1712312644,0
NR,208,1,8601,34409119754,-1,0.2057,46.6635,1000,20,1,1712288180,1712312644,0
NR,208,15,8601,8583679407,-1,0.312,46.5884,4203,29,1,1712288948,1712321463,0
NR,208,15,8601,8583679405,-1,0.3196,46.5975,5233,34,1,1712290428,1712596322,0
NR,208,15,8600,8527547821,-1,0.3143,46.5803,1000,33,1,1712291038,1712312703,0
NR,208,15,8600,8527547822,-1,0.3135,46.5745,2700,23,1,1712291108,1716144490,0
NR,208,15,8600,8527547823,-1,0.3033,46.5569,1739,99,1,1712291158,1716144491,0
NR,208,15,8601,8306576815,-1,0.2968,46.5507,971,50,1,1712291298,1733564057,0
NR,208,15,8600,373132718,-1,0.298,46.5511,1000,2,1,1712297477,1712596322,0
NR,208,16,9507,8276315565,-1,2.2229,49.0692,3645,50,1,1712402599,1732404544,0
NR,208,16,9507,328142253,-1,2.177,49.0522,1750,37,1,1712402669,1742066943,0
NR,208,16,9507,328142255,-1,2.1519,49.0492,2544,40,1,1712402770,1742066943,0
NR,208,16,9507,285216173,-1,2.1188,49.0362,506,32,1,1712402821,1740855724,0
NR,208,16,9507,285216175,-1,2.105,49.0388,2003,36,1,1712402850,1742066944,0
NR,208,16,9507,8611155375,-1,2.0804,49.0479,2768,27,1,1712402972,1740855724,0
NR,208,15,9508,8567705007,-1,1.9715,49.0682,1000,6,1,1712403277,1712425807,0
NR,208,15,9506,6638374318,-1,1.793,49.1523,1000,37,1,1712403796,1712425807,0
NR,208,15,7804,6717509039,-1,1.9221,49.0916,8197,114,1,1712405244,1719082205,0
NR,208,15,616,8237796781,-1,7.4574,43.7521,2380,21,1,1712473857,1733154361,0
NR,208,15,8601,8213761454,-1,0.3313,46.6186,1000,26,1,1712540302,1712595422,0
NR,208,15,8600,8320896429,-1,0.3633,46.6169,1519,59,1,1712540362,1712595423,0
NR,208,15,8600,373132717,-1,0.3913,46.5963,2371,81,1,1712540473,1712595423,0
NR,208,15,8600,8320896430,-1,0.3918,46.6086,1000,6,1,1712540512,1712595422,0
NR,208,15,8601,8225754542,-1,0.4221,46.5388,1874,69,1,1712540782,1712595424,0
NR,208,15,8706,8238681519,-1,1.221,45.908,1000,4,1,1712547145,1712595423,0
NR,208,15,8706,293178799,-1,1.2811,45.8918,4298,27,1,1712547245,1712595424,0
NR,208,15,8706,8282623405,-1,1.2744,45.8908,1000,22,1,1712547425,1712595424,0
NR,208,16,8706,293178799,-1,1.2898,45.8839,1020,27,1,1712547555,1712595424,0
NR,208,15,8706,8282623406,-1,1.2898,45.8815,1000,21,1,1712547625,1712595424,0
NR,208,16,8706,8282623406,-1,1.2877,45.8717,1000,21,1,1712547665,1712595424,0
NR,208,15,8706,8579829166,-1,1.2834,45.858,1000,6,1,1712547735,1712595424,0
NR,208,15,8704,286199213,-1,1.2795,45.8558,1000,11,1,1712547745,1712595424,0
NR,208,15,8704,286199214,-1,1.2779,45.8446,1000,8,1,1712547805,1712595424,0
NR,208,15,8704,273042863,-1,1.2936,45.8168,1000,41,1,1712547925,1712595425,0
NR,208,15,8704,273042862,-1,1.2975,45.8087,1000,21,1,1712547985,1712595425,0
NR,208,15,8704,8564362669,-1,1.3001,45.7935,1230,46,1,1712548025,1712595425,0
NR,208,15,8706,8238681518,-1,1.3041,45.7814,1000,6,1,1712548115,1712595425,0
NR,208,15,8706,8579829165,-1,1.3088,45.7755,1000,21,1,1712548125,1712595425,0
NR,208,15,1902,8380321199,-1,1.4881,45.1745,8001,57,1,1712551688,1712595426,0
NR,208,15,1904,8240188847,-1,1.4821,45.1643,1000,11,1,1712552029,1712595426,0
NR,208,15,1902,8380321197,-1,1.4893,45.1381,1338,50,1,1712552110,1712595427,0
NR,208,15,1904,8240188846,-1,1.4891,45.1396,1000,6,1,1712552149,1712595426,0
NR,208,15,1200,8541949357,-1,2.14,43.9261,1000,35,1,1712567970,1712671862,0
NR,208,15,1200,8426180014,-1,2.1426,43.9292,1000,5,1,1712569302,1712671862,0
NR,208,15,8601,8246169005,-1,0.2865,46.5514,1062,5,1,1712297445,1716144491,0
NR,208,15,8601,8225754543,-1,0.2968,46.5531,1000,1,1,1712302366,1712302366,0
NR,208,15,8601,8583679406,-1,0.2968,46.5531,1000,1,1,1712302386,1712302386,0
NR,208,15,8601,8306576813,-1,0.2968,46.5531,1000,1,1,1712302406,1712302406,0
NR,208,15,8600,8567492015,-1,0.2968,46.5531,1000,1,1,1712302606,1712302606,0
NR,208,15,8600,8567492014,-1,0.2968,46.5531,1000,1,1,1712303916,1712303916,0
NR,208,15,8600,373132719,-1,0.2968,46.5531,1000,1,1,1712304456,1712304456,0
NR,208,1,8606,34385788932,-1,0.2968,46.5531,1000,1,1,1712306366,1712306366,0
NR,208,1,1200,34394013710,-1,2.1411,43.9283,1000,3,1,1712644601,1712671862,0
NR,208,1,1200,34370256899,-1,2.1445,43.9291,1000,4,1,1712646744,1712671862,0
NR,208,15,3004,8351010222,-1,2.597,43.8867,1000,1,1,1712728407,1712728407,0
NR,208,15,8403,8560184751,-1,2.597,43.8867,1000,1,1,1712729756,1712729756,0
NR,208,15,8403,8306937263,-1,2.597,43.8867,1000,1,1,1712729796,1712729796,0
NR,208,15,8402,6677237167,-1,2.597,43.8867,1000,1,1,1712729973,1712729973,0
NR,208,15,8402,8353533359,-1,2.597,43.8867,1000,1,1,1712730044,1712730044,0
NR,208,15,8402,8353533358,-1,2.597,43.8867,1000,1,1,1712730134,1712730134,0
NR,208,15,8402,8328236463,-1,2.597,43.8867,1000,1,1,1712730144,1712730144,0
NR,208,15,8402,8328236462,-1,2.597,43.8867,1000,1,1,1712730204,1712730204,0
NR,208,15,8402,8259489199,-1,2.597,43.8867,1000,1,1,1712730314,1712730314,0
NR,208,15,1325,8519912878,-1,2.597,43.8867,1000,1,1,1712733944,1712733944,0
NR,208,15,1325,6684102062,-1,2.597,43.8867,1000,1,1,1712733954,1712733954,0
NR,208,15,1329,8317734319,-1,2.597,43.8867,1000,1,1,1712734054,1712734054,0
NR,208,15,1325,8519912877,-1,2.597,43.8867,1000,1,1,1712734054,1712734054,0
NR,208,15,1324,6678695343,-1,2.597,43.8867,1000,1,1,1712734134,1712734134,0
NR,208,15,1324,368151982,-1,2.597,43.8867,1000,1,1,1712734154,1712734154,0
NR,208,15,1325,8244333999,-1,2.597,43.8867,1000,1,1,1712734154,1712734154,0
